StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
93214,18,1,1,2,13.37706602908893,9,1,1,0,1,0,0,3.155939828313317,1.0
93215,16,1,0,2,8.376329336237784,3,0,2,1,0,0,0,3.3437059709118473,1.0
93216,17,1,0,3,11.646906868760336,5,0,4,0,0,0,0,3.1387225897309112,1.0
93217,16,1,0,1,22.793669740580572,1,0,3,1,1,0,0,3.7086497482690635,0.0
93218,18,0,0,2,18.94427562517413,1,0,2,0,0,0,1,3.51969420345289,0.0
93219,16,1,2,4,23.79278725998636,8,0,3,1,0,0,0,3.9200413599253348,0.0
93220,17,1,0,1,13.509894285008897,1,1,2,1,1,0,0,3.4040730099459666,1.0
93221,17,1,0,2,16.723312539139307,20,0,1,0,0,0,0,2.498628626493482,3.0
93222,16,1,1,4,9.170354862514078,1,0,4,1,1,1,0,3.5134638428480574,0.0
93223,16,1,0,2,15.982427705607371,20,1,2,1,0,0,0,2.32824623384681,3.0
93224,17,0,0,1,22.744856224370512,11,1,2,0,0,0,0,3.507621210777006,0.0
93225,16,0,0,2,8.835401446624996,5,1,2,1,0,0,0,3.0500102898197308,1.0
93226,15,0,3,4,4.347270668245015,4,0,4,1,0,0,0,2.9093516409229414,2.0
93227,18,0,0,2,22.117645008093707,9,1,2,1,0,0,1,3.206214516651061,1.0
93228,16,0,0,2,8.052536647576016,4,1,1,0,1,0,0,3.38986414268572,1.0
93229,16,1,0,4,14.614162278153895,6,0,4,0,0,0,0,3.181466666633485,1.0
93230,17,0,0,2,12.579494720829995,1,0,4,1,1,1,0,3.603869677291976,0.0
93231,18,1,0,1,2.4206934596787075,14,0,0,0,1,0,0,1.834036246599568,4.0
93232,15,1,0,4,6.070774012984792,13,0,2,0,0,0,0,2.4990946214465124,3.0
93233,17,1,0,2,10.839291548552218,14,0,3,1,0,0,0,2.795188665876889,2.0
93234,16,1,0,1,21.220580114330332,0,0,2,1,0,1,0,3.485792986251361,1.0
93235,18,0,0,0,12.741224581073585,6,0,2,0,0,1,1,3.016995646157062,1.0
93236,17,0,1,3,3.837129144487622,1,0,4,0,1,0,0,3.1972679133869257,1.0
93237,15,1,3,1,8.479174842346922,3,1,2,1,0,0,0,3.46504196941444,1.0
93238,16,0,2,1,10.639795972400277,4,0,1,0,1,0,1,3.0889484785375867,1.0
93239,15,1,0,3,1.5232624649385533,11,0,2,1,1,1,0,2.0780950522040547,3.0
93240,17,0,0,2,19.344329128279234,6,1,0,1,0,0,0,3.6006639108619822,0.0
93241,16,1,0,2,21.31425787669202,2,0,2,1,0,0,0,3.559782312682229,0.0
93242,15,0,0,2,1.2209922234993735,8,1,2,1,0,0,0,2.3856569955763773,3.0
93243,15,0,0,3,10.848107636903986,5,0,2,0,1,0,0,2.349473638112535,3.0
93244,18,0,0,3,13.348387364322104,1,0,2,0,1,0,0,3.2217086364791285,1.0
93245,18,0,0,3,19.880227835248608,8,0,4,1,0,0,0,3.5745769506897336,0.0
93246,16,0,0,1,24.83175652664424,7,0,2,0,0,0,0,3.226425700472544,1.0
93247,17,0,0,2,16.62585421923388,1,1,1,0,0,0,0,3.66254891319938,0.0
93248,17,1,2,2,12.723443294643118,5,1,4,0,1,0,0,3.2913522267551127,1.0
93249,17,0,3,4,16.014923526900816,5,0,2,0,0,0,0,3.429174890893173,1.0
93250,16,1,0,4,16.09053774198938,0,1,2,0,0,0,1,3.713891727483233,0.0
93251,16,0,0,1,22.329076901518626,5,1,4,0,0,1,0,3.496176081025589,1.0
93252,15,0,0,1,16.100709253157746,9,1,3,0,1,0,1,3.189545268998589,1.0
93253,15,1,0,2,16.41385783180894,4,0,4,0,1,0,0,3.370707669976258,1.0
93254,15,1,1,2,12.225737608532715,1,0,3,0,0,0,0,3.4107090594732674,1.0
93255,15,1,0,2,6.945084130819153,3,0,4,1,1,0,0,2.783843846332153,2.0
93256,16,1,3,2,12.048384950427113,2,0,3,1,1,0,0,2.7892585171379753,2.0
93257,17,0,0,4,4.550051673772749,1,0,2,0,0,0,0,2.663205944404412,2.0
93258,15,1,0,1,9.83879937501901,0,0,3,0,0,0,0,3.640518506475064,0.0
93259,17,0,0,3,8.397514085365346,6,1,4,0,1,0,0,3.58971940744509,0.0
93260,16,1,2,3,18.789528424760512,7,1,3,0,0,0,0,3.0784981258007384,1.0
93261,15,0,0,2,2.80921599743344,0,0,3,1,0,0,0,3.500204474642609,0.0
93262,15,1,0,4,22.368334233597253,16,0,3,1,0,0,0,3.0813073249368625,1.0
93263,17,0,0,3,22.867134386989207,2,0,3,0,1,0,0,3.747189772528014,0.0
93264,15,0,1,2,16.057162309342672,8,1,4,1,0,0,0,2.8606081818401394,2.0
93265,17,0,2,4,1.5183322736814162,5,0,2,1,0,0,0,2.857895667037734,2.0
93266,15,1,0,2,21.679490711180758,1,0,3,0,0,0,0,3.6624492780778612,0.0
93267,18,1,0,3,15.653420144630644,11,0,2,0,1,0,0,2.4559899411510187,3.0
93268,15,0,2,3,11.835203374792858,3,1,2,0,1,0,0,3.24595349895373,1.0
93269,16,1,0,1,10.207425727386287,3,1,2,0,0,0,1,3.1877609884992477,1.0
93270,17,1,0,1,2.0507288640742543,4,1,2,0,1,0,0,2.980877315544526,2.0
93271,17,0,0,4,14.305874642761653,3,0,4,0,0,0,0,3.4885047683994723,1.0
93272,15,0,0,3,18.440008851140924,4,0,2,1,0,0,0,3.7246798597979542,0.0
93273,15,1,0,2,21.380773647179346,11,0,4,1,1,0,1,3.4180795712535597,1.0
93274,17,0,0,1,5.481948108047619,5,0,4,1,0,0,1,3.093765583980163,1.0
93275,17,1,1,3,18.615453371255164,3,0,4,0,0,0,0,3.992205703174028,0.0
93276,17,1,0,4,23.17424657695699,8,0,2,0,0,1,0,3.5855601615989294,0.0
93277,17,1,0,2,8.468601404109013,6,1,1,1,0,0,0,2.9246794031739736,2.0
93278,17,1,0,4,21.81733691778343,8,1,0,1,0,0,0,3.182061835210305,1.0
93279,16,0,0,1,6.921468974254758,5,0,4,0,0,0,0,2.7467577792389437,2.0
93280,17,0,0,1,14.180971287119968,11,0,0,1,0,1,0,2.4103095135758066,3.0
93281,16,0,0,3,24.089292383945256,4,0,1,0,0,0,0,3.783620433973567,0.0
93282,17,0,0,2,24.07302256896204,2,0,4,1,0,0,0,3.8650055939816665,0.0
93283,15,1,0,1,7.118274140933538,8,0,3,1,1,0,0,2.9540743098828837,2.0
93284,16,1,0,2,9.57919162514963,9,1,3,1,0,0,0,2.7296681503534206,2.0
93285,18,1,2,3,24.586689392839062,5,0,2,0,0,1,0,3.5896978485588007,0.0
93286,17,0,0,1,24.106821889540342,10,1,3,0,0,0,0,3.6861545505345825,0.0
93287,17,0,0,1,16.58096393806866,4,0,2,1,0,0,0,3.348666694159645,1.0
93288,15,0,3,2,24.96747976476525,3,0,4,0,1,0,1,4.0,0.0
93289,16,1,0,2,11.524483942176335,0,1,4,1,0,0,0,4.0,0.0
93290,17,0,1,2,8.417206926419434,0,0,3,1,0,1,0,2.976763690722893,2.0
93291,17,0,0,0,7.1659572384698675,11,0,2,1,0,0,1,1.8643537214335608,4.0
93292,16,0,0,2,10.471552254924177,1,0,3,0,1,0,0,3.080811652322331,1.0
93293,17,0,0,2,13.686390472766377,3,1,2,1,0,0,0,3.7096083817076564,0.0
93294,16,1,1,1,5.202725325380121,8,0,2,1,0,0,0,2.5234515156112027,2.0
93295,18,1,0,3,13.551223360551566,6,1,4,1,0,1,0,3.436476480196024,1.0
93296,18,0,0,1,5.732104342854704,6,1,2,0,0,0,1,2.6210684951084557,2.0
93297,16,0,0,3,19.84232595066985,4,1,0,1,0,0,0,3.215041533607222,1.0
93298,16,0,3,3,4.308982916968247,11,0,3,0,0,0,0,2.108956867293958,3.0
93299,16,1,3,1,7.805106092095669,17,0,2,0,1,1,1,2.1200977743739866,3.0
93300,16,1,1,2,5.046380858293124,5,0,4,0,0,0,0,2.529002838354105,2.0
93301,17,1,0,2,13.277516628067719,12,0,3,1,0,0,0,2.667934831413136,2.0
93302,15,1,0,2,1.2694692766114057,6,1,1,0,0,0,0,2.4369886771500644,3.0
93303,17,1,0,1,21.25384251535755,4,0,4,1,0,0,0,3.5629861945734005,0.0
93304,17,0,1,2,6.434968507195385,0,0,2,0,1,0,0,3.279856762949487,1.0
93305,17,0,0,2,22.10923497669259,4,1,4,0,1,0,0,3.7180223859535038,0.0
93306,16,0,1,2,11.740022919778717,7,0,1,0,0,0,0,2.651177803338722,2.0
93307,17,0,2,3,4.130185404146752,8,0,1,1,0,0,0,2.6368311936315085,2.0
93308,15,1,0,2,23.766172893319045,3,0,0,0,0,0,0,3.182180583457675,1.0
93309,17,1,0,2,6.988159953610377,8,0,4,0,1,0,0,3.5118602551137834,0.0
93310,18,0,0,0,6.334029881259836,8,0,4,0,1,0,1,2.5905264465687363,2.0
93311,17,0,3,2,15.948507896713567,11,0,0,1,0,0,0,3.2437883763622164,1.0
93312,18,1,3,3,1.3558076771955214,9,0,2,0,0,0,0,1.7663972731602287,4.0
93313,15,0,0,1,1.8593517918380416,3,0,2,0,0,0,0,2.1695874340379677,3.0
93314,17,1,3,2,13.74486329818928,26,0,3,0,0,0,0,2.435972436350895,3.0
93315,16,0,0,3,24.511229243633654,13,0,1,0,0,0,0,3.1344401293920217,1.0
93316,16,1,1,3,18.579379107220433,4,0,3,1,0,0,1,3.518134952072069,0.0
93317,16,1,0,3,6.8296100739206524,3,0,0,1,1,0,0,3.0236049357701846,1.0
93318,15,1,0,3,12.53257558572322,14,0,1,1,0,0,1,2.204684051594187,3.0
93319,17,0,0,2,18.448440838192504,6,1,1,1,1,0,0,3.0488534061698775,1.0
93320,17,1,0,2,12.375047259281297,4,0,2,0,1,0,0,3.1213277107758306,1.0
93321,15,1,0,3,11.635773386388323,5,0,3,1,1,1,0,2.660748036351169,2.0
93322,17,0,2,4,5.602049262031821,7,0,3,1,1,1,1,3.2362548421434782,1.0
93323,15,1,0,3,23.0871465546292,0,0,4,0,0,1,0,3.9376280323006596,0.0
93324,16,1,0,2,6.192475535080938,2,0,2,1,1,0,1,2.755944387462024,2.0
93325,15,0,3,1,8.075626514153083,8,0,3,1,0,0,1,2.7705151482509875,2.0
93326,17,0,0,3,10.957591019072375,2,0,1,0,0,0,0,3.343609382710368,1.0
93327,15,0,0,1,5.095571805133848,3,0,4,0,0,0,1,3.1572446190014816,1.0
93328,16,1,0,2,9.6216458392712,11,1,4,0,1,0,0,3.3059800478979344,1.0
93329,16,1,2,1,12.955334977037335,4,0,2,0,0,1,0,2.5670119523896577,2.0
93330,17,0,0,4,13.45022847069631,10,0,0,1,0,0,0,2.7902765614645526,2.0
93331,16,1,2,2,14.664375463832748,13,0,2,0,0,0,0,2.0890450163214824,3.0
93332,17,0,0,3,14.411749847241119,9,0,3,0,0,0,0,3.5656371796221342,0.0
93333,16,0,3,1,6.897387486664338,14,0,2,0,0,0,1,2.3208956747194485,3.0
93334,17,0,1,2,14.329391823504928,5,0,1,0,1,0,0,3.443841097132573,1.0
93335,15,0,1,1,2.7195108731126867,7,1,3,0,0,0,0,2.3108262178996433,3.0
93336,18,1,1,1,17.64606761097406,14,1,0,0,0,0,0,2.650006778740156,2.0
93337,17,1,0,2,24.64731687200004,1,1,3,0,1,0,0,4.0,0.0
93338,18,0,0,4,1.7397597105464797,2,1,2,0,1,0,0,2.6287982942237575,2.0
93339,15,1,0,2,5.62235477505435,6,1,1,1,0,0,1,2.7436197032515697,2.0
93340,17,1,0,1,17.908816648054504,2,1,4,1,1,0,0,3.1311915286110445,1.0
93341,17,1,3,2,10.120976075021098,7,1,3,0,0,1,0,3.2521038894963143,1.0
93342,17,0,0,2,2.929150481580039,14,0,3,0,0,0,0,1.7553859027771073,4.0
93343,16,0,0,1,24.234377477574007,1,0,2,0,1,0,0,3.7668073804548183,0.0
93344,15,1,0,2,14.01884680909469,23,0,4,1,0,0,0,1.9655226608513356,4.0
93345,16,1,0,2,6.539499466239316,12,0,1,0,0,0,1,2.3764731509541113,3.0
93346,16,1,0,2,17.04546286967922,11,0,2,1,0,0,0,3.2432724117372764,1.0
93347,16,1,1,3,16.802280714808653,3,0,3,0,1,0,0,3.4317282723538884,1.0
93348,15,0,0,1,23.959201894861646,4,0,3,0,0,0,1,3.65764325191547,0.0
93349,15,0,0,4,3.294537310136829,11,1,4,0,0,0,0,2.5784137752443317,2.0
93350,17,0,0,2,16.966210663344192,1,0,3,0,0,1,0,3.2565298007834276,1.0
93351,17,0,2,1,6.216216277032881,9,0,0,0,0,0,0,2.266680999666381,3.0
93352,16,0,0,1,24.87785767171757,3,1,2,0,1,0,0,3.929618204296073,0.0
93353,17,1,3,1,14.344221924094871,10,1,2,1,0,0,0,3.1997893713011547,1.0
93354,17,1,1,1,20.65507052143984,3,0,4,1,0,0,0,3.613374619207192,0.0
93355,16,1,0,3,23.82905056714093,2,0,4,0,0,0,0,4.0,0.0
93356,17,1,2,2,13.384015548082292,3,1,3,0,1,0,0,3.7366258975968365,0.0
93357,16,1,0,0,21.04189294495491,2,0,3,0,0,1,0,3.8003502201887738,0.0
93358,16,1,2,1,13.125853627260652,23,0,3,0,0,0,0,2.1947127801434116,3.0
93359,17,0,0,3,3.8258608097379483,9,0,3,0,0,1,0,2.2123251561857464,3.0
93360,16,1,0,4,8.906262106656836,4,0,4,1,0,0,0,2.7481935132923905,2.0
93361,17,0,0,4,1.1191205515498028,3,0,3,0,1,0,0,3.0030582745515324,1.0
93362,17,1,0,2,5.526018455955414,13,0,3,1,0,0,0,2.111117818991277,3.0
93363,18,1,1,0,20.25842695194871,2,0,1,0,0,1,0,3.313709992023318,1.0
93364,18,0,0,3,1.1383088114048752,3,0,4,0,0,0,0,3.084722034372648,1.0
93365,18,0,0,2,11.727609510650117,13,0,3,1,0,0,0,2.793078012217923,2.0
93366,18,1,0,4,21.19772205457357,2,0,3,0,1,0,0,3.799699385877976,0.0
93367,16,0,2,2,10.061551609314797,0,1,3,1,0,0,0,3.450315570941733,1.0
93368,18,1,0,1,24.871522176273327,1,0,2,0,0,0,1,3.1210931906291073,1.0
93369,16,1,0,2,24.787218029710864,11,0,3,1,0,0,0,3.7049854200355448,0.0
93370,18,0,2,2,6.479374774037793,3,1,4,1,0,0,1,2.9104364460130236,2.0
93371,17,1,2,4,10.945184462370968,1,0,0,1,1,0,0,2.991784717374841,2.0
93372,18,0,0,4,8.112747020018684,6,1,3,0,1,1,0,3.077179981681856,1.0
93373,18,0,0,0,8.632350750071645,12,0,3,0,0,0,0,2.559191640650843,2.0
93374,18,0,0,1,10.989488076040498,21,1,2,0,0,0,0,2.213244000710981,3.0
93375,18,0,0,1,8.220359908775427,3,1,2,0,0,0,0,3.1569864184131244,1.0
93376,16,0,0,2,8.998553964011997,2,0,2,0,1,1,0,3.3026960185273384,1.0
93377,18,0,0,2,7.589897578286291,1,1,2,1,0,0,1,3.4789539365747775,1.0
93378,15,1,3,2,22.91159184407131,3,0,2,0,0,0,0,3.3443732806753568,1.0
93379,17,1,0,4,22.4684906744784,6,1,2,1,0,0,1,3.8025978588747833,0.0
93380,17,0,0,4,6.355000897964255,9,0,0,0,1,0,0,2.2342165132502267,3.0
93381,17,1,2,2,16.38186324680259,6,0,1,1,1,0,0,3.6372931893409817,0.0
93382,17,1,0,2,7.396905468639765,3,1,3,0,0,0,0,2.5281794379282707,2.0
93383,16,1,0,1,8.461565703102954,11,1,3,1,0,1,0,2.512122483501969,2.0
93384,16,1,0,2,13.69932959272743,19,0,2,0,0,0,1,2.5484192409073714,2.0
93385,17,1,0,2,3.810664363523429,12,0,4,1,1,0,0,2.2411764902389337,3.0
93386,17,0,0,4,3.7568516671405687,1,0,1,0,0,0,1,3.0216361378864054,1.0
93387,16,1,0,2,3.8187727774548232,11,1,3,0,1,0,0,2.6910436065501546,2.0
93388,15,0,0,1,18.547593321007835,7,0,2,1,0,0,0,2.9159640976377306,2.0
93389,16,1,0,4,9.434914017506635,5,1,3,0,0,0,0,3.1794907115794477,1.0
93390,18,0,0,2,8.87159192806897,2,0,0,0,0,1,0,3.049584643797277,1.0
93391,18,0,2,2,24.301150766560085,4,0,3,1,0,0,0,3.42380187661054,1.0
93392,17,1,1,2,20.021205704885652,7,0,2,0,1,0,0,3.348583304842923,1.0
93393,15,1,1,3,13.275655252395865,1,0,1,0,1,0,0,2.7366579554914776,2.0
93394,15,1,0,3,18.780033188294716,3,0,1,0,1,1,0,3.4764577274432096,1.0
93395,18,0,0,0,2.112480744794693,0,0,2,0,1,0,0,2.541263603930722,2.0
93396,18,1,0,3,14.37653169093656,6,1,4,1,0,1,0,3.4108248821937828,1.0
93397,16,1,2,2,19.77738467919315,0,0,0,0,0,0,0,3.370349098718836,1.0
93398,17,1,0,1,14.495210450000233,11,1,3,0,1,1,0,2.428554047751417,3.0
93399,18,0,3,1,7.090802495895395,8,0,2,1,0,0,0,2.5037694798697316,2.0
93400,15,0,2,2,17.214419587780736,6,0,3,0,0,0,0,3.680234840303972,0.0
93401,17,1,0,2,21.364396246356947,3,0,2,1,0,1,0,3.3063766809826824,1.0
93402,18,1,3,2,8.080505702970978,2,0,3,1,0,0,0,3.144843739191161,1.0
93403,18,0,0,1,21.290801080633543,4,0,2,0,0,0,1,3.5204242649016866,0.0
93404,16,0,0,2,13.056549916210232,3,1,1,1,0,0,0,3.131531493629819,1.0
93405,18,0,0,1,19.756728930738504,6,1,3,0,0,0,0,3.514146925016925,0.0
93406,16,1,0,1,4.630923100723801,3,1,1,0,0,0,1,3.115499307658477,1.0
93407,16,1,2,3,21.034334052445637,6,0,3,0,0,0,0,3.380470759350102,1.0
93408,15,1,0,2,15.565124358661784,5,0,1,0,0,0,1,2.4877085109180666,3.0
93409,15,1,0,3,18.547990917817824,5,0,3,1,0,0,0,3.7046508921017094,0.0
93410,17,0,2,1,5.372392513354353,4,1,0,1,0,0,0,2.640178944294606,2.0
93411,16,0,0,2,13.806558266541881,0,0,2,0,1,0,0,3.310547567637179,1.0
93412,18,0,3,2,9.468560445889393,4,0,2,1,0,1,0,3.4417820796295358,1.0
93413,18,0,3,4,17.97865367345694,4,0,2,0,0,0,0,3.511789979952146,0.0
93414,15,1,2,4,16.60278956650782,4,0,4,0,0,0,0,3.675943103748246,0.0
93415,17,1,0,2,23.459277948160747,7,1,2,0,0,0,0,4.0,0.0
93416,17,1,0,3,14.896024577777606,15,0,2,0,0,0,0,2.7399511877930505,2.0
93417,17,0,2,3,7.674462470531607,12,0,4,0,0,0,0,2.494816889804607,3.0
93418,15,0,3,3,11.679567967997668,21,0,2,1,0,0,0,1.722915258723489,4.0
93419,16,0,1,3,15.281592587507001,1,1,2,1,0,1,0,3.3022749675960212,1.0
93420,17,1,0,2,9.063091436301214,4,0,2,1,0,0,1,3.3046898159167966,1.0
93421,17,0,0,2,16.29470421174923,0,0,2,0,1,0,0,3.552869897660201,0.0
93422,18,0,0,1,9.95960146298184,9,0,3,0,0,0,0,2.6524637969240525,2.0
93423,15,1,1,2,23.90608745531566,3,0,3,0,1,0,0,4.0,0.0
93424,16,0,0,1,22.668478248313107,12,0,4,0,0,1,0,3.299901219353375,1.0
93425,18,0,2,2,10.011834558488559,4,1,4,0,1,1,1,3.364390328615866,1.0
93426,18,0,0,1,4.48182876743976,0,1,3,1,0,0,0,3.3415580352913663,1.0
93427,15,1,3,2,20.22806545026256,10,1,3,0,0,0,0,3.4706450819625534,1.0
93428,17,0,1,1,10.718766004179557,9,0,3,0,0,0,0,2.8511657028040998,2.0
93429,15,0,2,3,18.57326829480063,4,0,2,0,0,0,0,3.380776676286909,1.0
93430,16,0,0,1,2.0127637092397928,2,1,0,0,1,0,0,2.832912390089173,2.0
93431,16,0,0,0,1.8854385263672961,9,0,2,0,0,1,0,2.243896603665326,3.0
93432,16,0,0,3,18.853150250372146,0,0,2,1,0,1,0,2.852437348846161,2.0
93433,17,1,2,3,15.91430744475889,0,0,1,0,0,1,0,3.4893019258919304,1.0
93434,15,1,2,2,21.481526292149837,8,0,3,0,0,0,1,3.429099655788639,1.0
93435,18,0,1,3,10.203332191917534,10,1,2,0,0,0,0,2.9528529709841362,2.0
93436,16,0,0,2,8.476517151022291,4,1,1,0,0,0,0,2.33381994939944,3.0
93437,15,0,0,1,20.196030938054186,7,0,4,1,1,0,0,3.6385743332463747,0.0
93438,16,1,0,2,15.150199679868479,0,0,2,0,0,0,0,3.541167062768932,0.0
93439,17,0,0,2,20.134935983722286,8,0,0,0,0,1,0,2.747206544121686,2.0
93440,15,0,0,3,11.426467710536524,1,0,2,0,0,0,0,3.3638481232034114,1.0
93441,17,1,0,3,6.16631166472407,9,0,3,1,0,1,0,2.727326216458774,2.0
93442,17,1,0,1,12.586415645046287,15,0,2,1,0,0,0,2.3278168819760032,3.0
93443,17,0,0,1,6.457963365408116,12,1,2,1,0,0,1,2.6007252205954883,2.0
93444,15,1,0,1,15.530810980994072,1,1,4,0,0,0,0,3.631796990807548,0.0
93445,18,1,0,1,5.514363380192308,6,0,2,0,0,0,0,2.685947937020085,2.0
93446,17,0,0,2,7.195483066156208,9,0,2,1,0,0,0,2.251088323783342,3.0
93447,16,0,0,3,8.590057681350327,6,0,2,0,0,0,0,2.5397174411290053,2.0
93448,17,1,0,1,11.155323179371436,4,0,1,0,0,1,0,2.9035200038485622,2.0
93449,15,0,0,1,5.071776226486104,10,0,1,0,0,0,0,2.1725720507325903,3.0
93450,15,1,3,3,12.096681709240448,4,0,2,0,0,0,0,2.9621731525981394,2.0
93451,16,1,0,1,22.7993139958067,5,0,0,0,0,1,0,2.9065754201255305,2.0
93452,17,0,0,1,13.234320217720194,7,0,2,1,0,0,0,3.0068204069872126,1.0
93453,18,1,0,1,21.186870331292518,8,0,4,0,1,0,0,3.2417956642790897,1.0
93454,18,1,0,1,13.70244788640696,2,1,3,0,0,0,1,3.5301043077583016,0.0
93455,17,1,0,3,9.738280173378495,2,0,3,1,1,1,1,2.963661092292962,2.0
93456,17,1,2,2,8.555655943426313,9,0,2,1,1,1,1,2.8210987121082147,2.0
93457,17,0,0,2,23.487571951208295,8,0,2,1,0,0,0,3.437051163473752,1.0
93458,15,1,0,1,14.157548358408587,2,1,3,1,1,0,0,3.6289014859419937,0.0
93459,15,1,1,4,11.734808999697531,7,0,4,0,0,0,0,2.943640356552171,2.0
93460,18,0,0,2,19.647007963687486,4,1,2,0,1,1,0,3.60071419002127,0.0
93461,16,0,2,1,16.942857968993383,8,1,1,0,0,0,0,2.6313372823864967,2.0
93462,17,0,0,1,6.661644554146074,10,0,3,0,0,0,0,2.6178950777068764,2.0
93463,16,1,2,4,9.999768306677073,0,0,4,1,0,1,0,3.66177612261151,0.0
93464,17,1,0,2,9.796282463046289,14,0,0,1,1,0,0,2.0570766669839307,3.0
93465,15,0,0,1,17.300586119774717,8,1,3,0,0,1,0,3.468277377779544,1.0
93466,18,1,0,2,5.456396315030342,2,0,3,1,0,0,1,2.8427799637256737,2.0
93467,15,0,0,1,16.47145090874189,11,0,3,1,0,0,1,2.8289058699119574,2.0
93468,17,1,0,3,13.354904250426255,5,0,1,0,0,0,0,2.378365612531411,3.0
93469,15,1,0,3,21.221489019755033,7,1,2,1,0,1,0,3.4945760330735234,1.0
93470,18,1,0,1,13.75446097865117,8,1,2,0,0,0,0,3.194085048510614,1.0
93471,17,0,0,1,11.050942990227057,0,1,1,0,1,0,1,3.8544232032767356,0.0
93472,16,1,0,2,18.91495563636488,4,0,4,1,1,0,0,3.417381334979446,1.0
93473,16,0,0,3,14.51961633956424,2,0,3,0,0,0,0,3.8827647545419213,0.0
93474,17,0,0,1,20.937161794985084,14,1,4,0,0,1,0,2.7107260454964304,2.0
93475,15,1,0,4,3.188823189867737,12,0,2,1,0,0,0,2.6742965243978905,2.0
93476,18,0,0,1,17.84300248121703,0,0,2,1,0,0,0,3.4620978374298748,1.0
93477,17,1,0,0,5.915869866096333,6,0,0,1,1,0,0,2.548137010849295,2.0
93478,16,1,1,3,3.0158957640144735,5,0,2,0,0,0,1,2.4651259776051524,3.0
93479,18,0,2,1,21.701997271469114,18,0,3,1,0,1,0,2.4096820437441218,3.0
93480,18,0,2,1,23.874126480194228,3,1,4,1,0,0,0,3.674708274800821,0.0
93481,16,1,0,4,15.437055822413614,3,1,4,0,0,0,0,3.525001755781942,0.0
93482,18,1,0,2,21.82731890680074,2,0,2,0,0,0,0,3.529677922647331,0.0
93483,15,1,1,2,1.3603277125444775,4,1,3,0,0,0,0,2.791363014352607,2.0
93484,17,0,0,2,8.167977185748653,3,0,3,0,1,0,0,2.7306352950526787,2.0
93485,15,1,2,1,5.325112141796893,3,0,2,0,0,0,0,2.8994078987495304,2.0
93486,18,1,1,2,12.703392804224853,4,0,4,0,1,0,0,3.486423886293494,1.0
93487,15,1,0,2,11.316280010175635,3,1,2,1,0,0,0,3.42120933714159,1.0
93488,16,0,2,2,5.495629106700544,9,0,1,0,0,0,0,1.9330981712364537,4.0
93489,17,0,1,0,19.556551868881975,6,0,4,1,1,0,0,3.3500978761332325,1.0
93490,17,0,1,2,22.986761305612987,0,0,3,1,0,1,0,3.734696366871865,0.0
93491,17,1,0,2,9.606075833793467,0,0,3,1,0,0,0,3.1838152579947434,1.0
93492,17,1,0,2,1.887554035536387,12,0,1,1,0,0,0,1.7434131393541292,4.0
93493,15,0,0,3,20.90632601963319,7,1,4,1,0,0,0,3.935739483858656,0.0
93494,17,0,2,2,1.951628009458176,0,0,4,0,0,0,0,3.051320512361978,1.0
93495,17,0,0,1,23.640145864291252,3,0,3,0,0,0,0,4.0,0.0
93496,16,1,0,3,12.394577302313483,13,0,3,0,0,0,0,3.108199813720762,1.0
93497,17,1,0,2,6.803967111534361,6,0,3,0,0,1,0,2.695092485968886,2.0
93498,17,1,0,1,23.99510286409019,2,1,4,0,0,1,0,4.0,0.0
93499,17,1,0,3,16.544221704941755,2,0,2,0,0,0,0,3.0644779569351606,1.0
93500,16,1,2,2,21.539013588984663,16,0,4,0,0,1,1,2.9657193691032724,2.0
93501,16,1,1,1,13.356873643890129,4,0,2,1,0,0,0,3.0153185970905487,1.0
93502,16,0,0,1,20.476675281040116,3,0,2,0,0,1,0,3.304405904048058,1.0
93503,17,1,0,0,24.864336676695483,8,1,2,1,1,0,0,3.52234636116803,0.0
93504,17,1,0,4,15.791520184949555,0,0,1,1,1,1,1,3.4338948192277763,1.0
93505,15,1,2,1,5.8966534331166995,2,0,2,1,0,0,1,3.3673329839972155,1.0
93506,17,0,0,1,20.05451613882332,2,0,4,0,0,0,0,3.845114159677847,0.0
93507,18,0,0,2,20.77497641333608,7,1,2,0,0,0,0,3.3757133423189885,1.0
93508,18,1,0,2,9.552602127696034,8,0,0,0,0,0,0,2.631345771549297,2.0
93509,18,0,2,2,23.507590110569527,6,0,4,1,0,0,0,4.0,0.0
93510,18,0,0,2,2.172083665232882,3,0,3,0,0,0,0,2.8145155125633954,2.0
93511,15,1,3,3,14.31571924437575,5,1,3,1,0,0,0,3.2864520500038603,1.0
93512,17,0,0,2,2.779945943692459,6,0,3,1,0,0,1,3.0570283006092676,1.0
93513,17,1,3,2,11.117240197371695,5,0,3,1,0,0,0,2.7997003224414776,2.0
93514,15,1,0,1,6.460938120675466,13,0,2,1,0,0,0,2.0095022815712484,3.0
93515,17,0,3,2,6.728432129257103,10,0,1,0,0,0,0,2.7949751643610066,2.0
93516,16,1,2,2,14.827816259900185,2,0,1,1,0,0,0,3.1879853555533644,1.0
93517,18,0,2,2,15.439871123350917,3,1,1,1,0,0,0,3.251211573888036,1.0
93518,18,0,0,2,21.811115952984174,8,1,3,0,1,0,0,4.0,0.0
